scorer,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010,DLC_Resnet50_Model_02Jun12shuffle2_detector_100_snapshot_010
bodyparts,Nose,Nose,Nose,Jaw,Jaw,Jaw,Nape,Nape,Nape,Withers,Withers,Withers,Tail_set,Tail_set,Tail_set,Tail_mid,Tail_mid,Tail_mid,Tail_tip,Tail_tip,Tail_tip,Left_Elbow,Left_Elbow,Left_Elbow,Left_Claw,Left_Claw,Left_Claw,Right_Elbow,Right_Elbow,Right_Elbow,Right_Claw,Right_Claw,Right_Claw,Left_Foot,Left_Foot,Left_Foot,Right_Foot,Right_Foot,Right_Foot
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,690.43115,556.81525,0.89588493,688.06757,611.8747,0.781999,656.0957,524.3733,0.75731444,757.3927,601.1868,0.60485,934.28876,597.5073,0.8466211,944.3863,633.1337,0.7771442,1019.20496,629.45886,0.6733767,761.19855,738.4405,0.78381944,664.5213,782.52673,0.9345136,626.40186,734.9667,0.9232392,513.6122,773.7119,0.89266574,1073.7501,683.8094,0.92371434,912.6724,645.5629,0.8614324
9,699.98114,556.0885,0.9210882,693.6209,610.9555,0.82335085,656.0957,523.3403,0.75541925,757.3927,601.1868,0.5941948,935.57697,597.63715,0.8376698,945.3359,633.0684,0.7723219,1019.62683,629.45886,0.68517834,762.07495,738.35,0.7842597,665.913,783.1944,0.9386992,627.81067,734.8693,0.92486066,516.2995,773.3112,0.89116234,1074.3446,683.73773,0.9214276,913.9997,645.5629,0.8593147
10,707.98016,554.64777,0.8857827,699.20215,610.00256,0.85847694,656.0957,520.9425,0.77287114,757.3927,601.1556,0.5938145,936.47015,597.63715,0.83174443,945.7445,633.06177,0.77078253,1020.1465,629.45886,0.6950335,762.6884,738.30994,0.78153574,667.05786,783.1944,0.9429058,628.85236,734.82806,0.9280626,517.9371,773.1214,0.8896394,1074.7661,683.64386,0.9202354,914.74554,645.3055,0.86006486
11,717.7446,550.2997,0.80287576,706.1805,607.165,0.8744791,655.62146,520.42126,0.7795829,753.27405,593.4365,0.6354566,937.3656,597.63715,0.8407529,946.2312,632.1166,0.76727706,1021.0243,629.20764,0.6817624,763.5313,738.21155,0.78527,668.1344,783.1944,0.94492996,629.3082,734.7895,0.9310517,519.3849,773.0593,0.9028704,1074.9263,683.3304,0.93170094,915.9915,644.91187,0.8473747
12,725.88074,549.24005,0.7641319,713.0185,604.86633,0.8483497,655.62146,520.42126,0.78548974,753.27405,593.4365,0.66401494,938.00824,597.63715,0.84346324,947.1682,631.0836,0.76270354,1021.6418,628.78674,0.6894037,764.09845,737.6075,0.7899657,668.66406,783.2225,0.9517988,630.2528,734.5407,0.9407338,521.5194,772.9874,0.92922544,1076.4381,682.92834,0.93611306,916.41614,643.8965,0.8341371
13,734.2717,547.2312,0.7929652,718.88226,604.1863,0.83537996,655.62146,520.42126,0.7639284,753.27405,593.4365,0.6848627,938.90466,597.6674,0.8454624,947.81433,631.0836,0.7657391,1022.4163,628.78674,0.6831288,765.3602,737.6075,0.7871255,670.10913,783.2225,0.9450396,631.59576,734.3466,0.9359131,523.087,772.7131,0.9318765,1076.5679,682.71783,0.9305136,917.66296,643.8965,0.83160555
14,738.9015,547.08844,0.82100004,723.27405,603.60657,0.7924572,656.8874,520.46246,0.7911058,755.48785,593.4233,0.6880623,940.293,597.4476,0.843375,949.1857,631.0836,0.76430506,1023.48816,628.78674,0.6850142,766.16095,737.6075,0.7798142,671.2106,783.0365,0.9447149,632.8957,734.3466,0.9335582,524.7459,772.7131,0.9207926,1077.7637,682.6249,0.93071944,919.0598,643.64655,0.8331878
15,743.9727,545.1534,0.825193,726.53986,603.15173,0.74588484,657.626,520.52966,0.804278,762.4354,593.9776,0.7281568,940.79694,597.6674,0.83572346,949.9521,631.17566,0.76319736,1023.9323,629.157,0.6930983,767.1712,737.7462,0.78461766,672.12854,783.2225,0.9437483,633.673,734.3466,0.9261639,525.5546,772.7131,0.9169701,1077.8425,682.6249,0.9337257,919.75616,643.8965,0.8421188
16,747.2705,544.5288,0.81827027,729.3072,601.69995,0.78515923,659.81635,520.68304,0.824616,763.1506,594.1888,0.7465084,940.9426,597.70056,0.8397992,949.9663,631.6452,0.75936633,1024.126,629.2255,0.69116753,768.1269,737.92737,0.7983878,672.769,783.38947,0.94405276,634.3537,734.8063,0.9358894,525.86804,772.9553,0.92650586,1077.8535,682.56824,0.93897456,919.93134,643.94196,0.8375717
17,749.82733,544.37354,0.80597264,731.10846,601.69995,0.8008226,660.06006,520.93915,0.80719227,764.0045,594.1888,0.7379178,941.55505,597.8065,0.8340159,950.6742,631.7011,0.75815773,1024.3207,629.2556,0.70044947,768.48004,738.1737,0.79126894,673.723,783.47284,0.9446616,635.4115,734.96375,0.93203497,527.5857,773.1227,0.92202276,1077.9463,682.56824,0.93110347,920.5517,644.2912,0.84251595
18,751.22205,544.37354,0.79113615,732.4985,601.69995,0.8170451,660.0652,521.71747,0.80615586,764.8903,594.30145,0.7317432,942.0725,598.0667,0.82847273,951.07733,632.27045,0.7545444,1024.5739,629.9187,0.70395005,769.29047,738.4516,0.7957443,674.3059,783.63745,0.94464415,636.12585,735.1452,0.9311066,528.4692,773.3497,0.9220627,1078.0377,682.56824,0.93137884,921.1153,644.1977,0.8445913
19,751.9865,544.5288,0.7874958,733.3387,602.3121,0.8319567,660.48663,522.45135,0.8087626,765.0084,594.7242,0.7362218,942.62305,598.3823,0.81991243,951.1428,632.3178,0.7507518,1024.8888,630.262,0.7116024,769.9329,739.0335,0.8003827,674.72534,783.71783,0.94534093,636.5226,735.65265,0.9383996,528.4983,773.5614,0.9228383,1078.2137,682.6232,0.9345054,921.3498,644.3151,0.8459017
20,752.642,545.0774,0.799088,734.10406,603.05396,0.85275596,661.3082,523.2232,0.8252412,765.04974,594.8945,0.73270625,942.7756,598.69916,0.8178705,951.1488,632.33826,0.7520899,1025.1521,630.6031,0.7092506,770.25446,739.55896,0.8070232,674.95056,783.7774,0.9442426,636.79486,736.1495,0.94215983,528.5107,774.0111,0.9242702,1078.2771,682.83636,0.93717444,921.36615,644.33405,0.8473499
21,754.36896,545.64825,0.8233982,735.16614,603.11273,0.8530037,661.3082,523.9192,0.8350791,765.4223,595.1551,0.7256835,942.80396,599.3327,0.8255751,951.1762,632.3813,0.7564375,1025.3204,630.7646,0.70162934,770.6068,739.62823,0.8032225,675.6298,783.852,0.9459338,637.3655,736.7199,0.9460348,529.4869,774.5116,0.9173149,1078.2975,683.05225,0.93599075,921.3769,644.5187,0.84099334
22,755.7971,546.8018,0.81043786,735.99646,603.5337,0.85671437,661.4734,524.28046,0.831535,765.8863,595.5664,0.74070823,942.9404,599.6718,0.825059,951.1799,632.7672,0.75434124,1025.4231,630.9631,0.7059836,770.7022,740.0562,0.8095937,675.70154,784.2623,0.9449925,637.4425,737.1668,0.9469277,529.6685,775.0091,0.91730434,1078.6062,683.5213,0.9380735,921.4711,644.6783,0.84571224
23,756.5208,547.1168,0.81130165,736.3973,603.9516,0.8620986,661.4734,524.3683,0.8336789,765.91327,595.71857,0.7179813,942.99884,599.6998,0.8253042,951.3505,632.9047,0.75507426,1025.4949,630.9779,0.707248,771.165,740.354,0.8180506,675.85034,784.4779,0.9415542,637.5297,737.70526,0.9551852,529.7337,775.62915,0.91966414,1078.7654,683.7465,0.9391424,921.5939,644.88293,0.84336334
24,756.5419,547.58417,0.78228515,737.1436,603.97406,0.8470064,661.12024,525.03394,0.8240472,766.2987,596.02423,0.7247717,943.60895,600.0611,0.84266514,952.44916,633.21985,0.7561181,1026.6619,631.56915,0.6946078,771.5491,741.30835,0.8045105,676.76917,785.0896,0.9516458,638.37756,737.81805,0.94409645,530.62494,775.94403,0.91747814,1079.9364,684.6507,0.93787503,922.8606,645.7325,0.8318705
25,756.6676,547.6426,0.74795866,737.2114,604.63007,0.84385735,660.6631,526.1419,0.81080735,766.908,597.25824,0.74434894,944.1785,601.13934,0.8361031,952.9848,634.7618,0.7539229,1026.7719,632.91284,0.6998359,771.8399,742.2265,0.8016009,676.8245,786.1304,0.95041007,638.54834,738.33154,0.93645406,530.6273,776.4676,0.9208272,1080.0405,685.48236,0.93284804,923.246,646.8604,0.8398632
26,757.0969,548.6962,0.74603593,737.22455,605.85443,0.8582592,660.6631,526.8659,0.82113487,766.95337,598.1232,0.74569106,944.1806,601.8628,0.82805544,953.0023,635.9473,0.75128144,1026.8007,633.5517,0.7120098,771.9894,742.87115,0.80672073,676.9334,787.186,0.94678974,638.554,739.05774,0.9375703,530.6313,777.3979,0.92221457,1080.123,686.0435,0.9316847,923.3141,647.9293,0.84736556
27,757.0969,549.48956,0.7577154,737.4017,606.4577,0.8653962,660.6631,527.0285,0.81860584,767.08826,598.7464,0.7314868,944.268,602.347,0.82529515,953.0215,636.3113,0.74988073,1026.9657,634.02673,0.713179,771.9925,743.07874,0.8057296,677.32983,787.6854,0.9452835,639.04736,739.4704,0.93496335,530.6313,777.7371,0.92218965,1080.2782,686.4328,0.933295,923.31714,648.2882,0.84764916
28,758.2993,549.8073,0.75248086,738.38806,606.50037,0.85769254,661.7043,527.26447,0.8212621,767.60706,599.245,0.74145037,945.0671,603.05646,0.830173,953.71643,636.7401,0.75245863,1027.3857,634.1641,0.7089844,772.62463,743.85004,0.8049984,677.32983,788.4867,0.9459516,639.04736,739.4825,0.92848366,530.6313,778.2992,0.92206067,1081.0485,687.1062,0.93169504,923.99927,648.893,0.8418282
29,758.5303,549.8073,0.7361658,738.58746,606.63306,0.8755965,661.72406,527.321,0.8185472,767.60706,599.62335,0.7337193,945.07886,603.49854,0.8248495,953.71643,636.80316,0.74972504,1027.4388,634.63763,0.7184934,772.68884,744.0689,0.8110265,677.37213,788.76746,0.9464781,639.0926,740.72253,0.9389296,530.8132,779.0227,0.92543864,1081.1141,687.59534,0.9317942,924.1236,648.92334,0.84911865
30,759.4633,549.80884,0.7395579,738.9685,606.76587,0.87708765,662.4803,527.4347,0.8276745,767.79474,599.6994,0.7288565,945.11194,603.49945,0.8316134,953.94934,637.16534,0.75162065,1027.9641,634.7335,0.703911,772.9118,744.3024,0.81516826,677.69495,788.82294,0.9483295,639.3012,741.0836,0.9364418,531.5272,779.4595,0.93063736,1081.2263,687.767,0.93208146,924.1777,649.4045,0.8426601
31,759.6286,550.29474,0.75534034,739.065,607.4163,0.88024753,662.77216,527.43994,0.829764,767.9206,599.8561,0.7198269,945.5013,603.5302,0.8312683,954.2868,637.4811,0.75067973,1028.1162,635.119,0.7045322,773.1609,744.5375,0.81673646,678.0472,789.1417,0.9513721,639.82227,741.2327,0.94557893,531.77094,779.4773,0.9205326,1081.9855,687.77527,0.9294988,924.5113,649.4398,0.8381003
32,760.18036,550.29474,0.7267767,739.71796,607.4163,0.8874061,663.0151,527.7405,0.8196551,768.4891,600.31964,0.7322232,946.21515,604.1985,0.82356924,954.85016,637.68933,0.75202423,1028.479,635.5453,0.711977,773.84186,744.9049,0.8126172,678.42084,789.3304,0.9473556,639.9757,741.52704,0.93846303,531.77966,779.992,0.928155,1082.0168,688.25146,0.9309395,925.1133,649.8008,0.84896237
33,760.5674,550.5044,0.7355139,740.20734,607.68805,0.87901145,663.3299,528.24396,0.8248374,768.6229,600.4063,0.72337025,946.25543,604.2771,0.83058304,954.894,638.05347,0.75425524,1029.1206,635.89996,0.7066464,774.1978,745.2943,0.81318444,679.1102,789.6333,0.9499451,640.86005,741.8779,0.94300807,532.7963,780.0183,0.92209756,1082.1823,688.2662,0.93357605,925.2,650.1152,0.846983
34,760.88806,550.9923,0.7303632,740.31226,608.30975,0.8879295,663.5847,528.63947,0.82444996,768.9727,601.119,0.71979254,946.75604,604.74347,0.8247971,955.12915,638.35565,0.7524035,1029.5232,636.55927,0.7071748,774.5389,745.42194,0.81399775,679.3527,789.74506,0.9504535,641.26636,742.15814,0.950853,533.00446,780.63116,0.9255068,1082.6412,688.83606,0.9356587,925.5909,650.2762,0.85009027
35,761.86914,550.9923,0.7222203,741.07324,608.30975,0.88876843,664.04785,528.7251,0.8171332,769.30554,601.46857,0.73024213,946.95416,605.03864,0.8318263,955.6136,638.7601,0.7535972,1029.802,636.8015,0.70805866,775.1311,745.9178,0.81458235,679.57556,790.33276,0.94837856,641.44446,742.44104,0.9464087,533.0051,781.3433,0.92973626,1083.2445,689.4279,0.930511,926.01447,650.84393,0.8464721
36,761.86914,551.2702,0.7278726,741.1167,608.3324,0.8831203,664.2663,528.9147,0.8178176,769.6044,601.7744,0.7195701,947.5796,605.5264,0.83052164,956.1862,638.8214,0.7522953,1030.5481,637.0878,0.6910044,775.22455,745.9397,0.8149441,679.919,790.5465,0.9543596,641.7144,742.7778,0.9447515,533.27484,781.6476,0.92453,1083.9052,689.7373,0.9341977,926.56665,651.1192,0.8396548
37,761.86914,551.40466,0.7219477,741.2063,608.3572,0.86564046,664.2663,529.7355,0.81160873,769.79736,601.782,0.71985215,948.0669,606.1648,0.83943826,956.59607,639.1528,0.757889,1031.1111,637.1391,0.68701035,775.8138,746.7905,0.81533647,680.0851,791.54266,0.95011723,641.7144,743.41925,0.935767,533.53076,781.8487,0.92183167,1084.8274,690.4605,0.93618363,927.00134,651.67505,0.83574414
38,761.64984,551.7452,0.72175527,741.3434,608.95795,0.8583377,664.4001,530.7339,0.8041258,769.97424,602.36395,0.72809637,948.11615,606.7937,0.83618987,956.9045,640.1465,0.7558693,1031.1445,638.1415,0.68884754,775.8404,747.57623,0.8121165,680.47687,792.4287,0.9526586,641.8524,743.5259,0.93278265,533.61346,782.2976,0.9237768,1084.9298,691.2512,0.9350679,927.27826,652.4007,0.837568
39,761.5024,552.7895,0.7112375,741.3843,610.3354,0.8772316,664.2663,531.4379,0.8062267,769.97424,603.3366,0.741159,948.2952,607.5907,0.83389825,957.0065,641.35065,0.75463736,1031.2446,639.15063,0.6926291,776.02356,748.22015,0.81142306,680.47687,792.8488,0.94692737,641.93097,744.6676,0.94163674,533.61346,783.69196,0.92750204,1084.964,692.0941,0.9358433,927.28326,653.7567,0.8424044
40,761.40515,553.0532,0.7240228,741.3434,610.3481,0.85647684,663.98425,532.0963,0.80511093,770.02515,603.8714,0.73210907,948.4611,608.40247,0.84136313,957.0065,641.39185,0.7581071,1031.4529,639.19214,0.6834237,776.02356,749.2807,0.808706,680.47687,794.02374,0.9431035,642.1115,745.2224,0.9373411,533.58746,784.61816,0.92527366,1085.5636,693.3657,0.932239,927.2858,654.434,0.82887924
41,761.31287,553.652,0.7237998,741.2902,610.8312,0.8632119,663.8668,532.7361,0.8057375,769.97424,604.1882,0.7326991,948.4611,608.9746,0.8365987,957.0065,642.26196,0.75941193,1031.4529,639.8609,0.6852287,775.8138,749.6118,0.8087008,680.47687,794.37555,0.94522333,641.93097,745.7438,0.9382564,533.58746,785.09216,0.92553014,1085.5636,693.7427,0.92901874,927.2858,655.13257,0.83256525
42,761.2758,553.8336,0.7198944,741.2902,611.041,0.84824073,663.8668,533.5541,0.79467607,769.7526,604.5438,0.7205032,948.4611,609.707,0.83902365,956.81824,642.6865,0.758416,1031.4529,640.45416,0.684922,775.7007,750.454,0.8043148,680.47687,794.9751,0.9485178,641.93097,746.12317,0.9343876,533.58746,785.209,0.9284559,1085.5636,694.3878,0.9295082,927.2858,655.4221,0.82868105
43,761.1347,553.8642,0.71978813,741.20374,611.32526,0.8513222,663.7123,533.80835,0.7946358,769.5342,604.77625,0.7234765,947.7155,609.92865,0.8440792,956.3636,642.8736,0.76374084,1030.8323,640.45825,0.6871278,775.60486,750.7193,0.8108462,680.28467,795.1717,0.9488725,641.8031,746.6715,0.9345509,533.5852,785.5689,0.9217541,1084.852,694.56866,0.93430054,926.69434,655.61597,0.83032846
44,760.8323,554.59204,0.7111949,740.99475,612.06146,0.8637043,663.61426,534.5674,0.79967505,769.0388,605.29626,0.7338268,947.6108,610.5843,0.8413667,956.2325,643.5427,0.7611195,1030.6869,641.1304,0.6877295,775.41895,750.7732,0.8128126,680.274,795.40204,0.95001984,641.7919,747.7511,0.9424857,533.5852,786.3858,0.92106897,1084.7697,695.02466,0.935923,926.5758,656.3578,0.8304552
45,760.5399,555.27246,0.7027631,740.83813,613.04535,0.8599664,663.503,535.7914,0.8004585,769.0017,606.0814,0.7364479,947.58716,611.62604,0.84056437,956.18036,644.48224,0.7614983,1030.6064,642.0791,0.6868934,775.27094,751.7098,0.81232333,680.25366,796.46515,0.95207024,641.7883,748.7128,0.94085085,533.4111,787.5261,0.92260975,1084.7549,696.1779,0.93497026,926.5408,657.3256,0.8292426
46,760.42523,556.20166,0.71225476,740.5371,613.4431,0.86385447,663.4634,536.42957,0.8039741,768.62317,606.91876,0.74671924,947.21246,612.47577,0.8457993,955.7164,645.4039,0.76363957,1030.3989,642.9304,0.68927985,774.97815,753.15845,0.8143793,679.63336,797.7439,0.9499782,641.2008,749.8629,0.94303334,532.7658,788.59924,0.9240943,1084.6954,697.2744,0.92882514,926.1103,658.413,0.82626605
47,760.1665,557.9526,0.7172405,739.55707,615.38574,0.8831589,662.61633,537.3064,0.8162658,768.00037,608.4845,0.727822,947.105,613.3404,0.8527698,955.7043,646.4901,0.76334655,1030.1438,644.74426,0.68289196,774.53723,754.4833,0.8155684,678.6227,798.7652,0.94495237,640.484,751.488,0.9646943,531.87036,790.21735,0.93367535,1084.614,698.3654,0.9329477,925.97815,659.3814,0.8341409
48,759.5025,559.54504,0.70321095,739.28156,616.9769,0.86149615,662.1364,538.9343,0.8014656,767.9032,610.5554,0.72963196,946.689,615.3107,0.83366865,955.17566,648.5851,0.75982845,1029.8909,646.0836,0.6851257,774.3188,755.6343,0.80809176,678.53754,800.7641,0.94453984,640.19775,751.7905,0.9324822,531.6717,791.3872,0.92337614,1083.8336,700.24634,0.9284412,925.4896,661.38354,0.83447313
